,NG1 Comdty Position,HO1 Comdty Position,QS1 Comdty Position,GC1 Comdty Position,SI1 Comdty Position,HG1 Comdty Position,LMCADS03 Comdty Position,LMAHDS03 Comdty Position,LMZSDS03 Comdty Position,LMSNDS03 Comdty Position,C 1 Comdty Position,W 1 Comdty Position,O 1 Comdty Position,S 1 Comdty Position,SM1 Comdty Position
6522,1,1,1,-1,-1,1,0,0,0,-1,-1,0,1,0,0
6523,1,1,1,-1,-1,1,0,0,0,-1,-1,0,1,0,0
6524,1,1,1,-1,-1,1,0,0,0,-1,-1,0,1,0,0
6525,1,1,1,-1,-1,0,0,0,0,-1,-1,0,1,0,1
6526,1,1,1,-1,-1,0,0,0,0,-1,-1,0,1,0,1
6527,1,1,1,-1,-1,0,0,0,0,-1,-1,0,1,0,1
6528,1,1,1,-1,-1,0,0,0,0,-1,-1,0,1,0,1
6529,1,1,1,-1,-1,0,0,0,0,-1,-1,0,1,0,1
6530,1,1,1,-1,-1,0,0,0,0,-1,-1,0,1,0,1
6531,1,1,1,-1,-1,0,0,0,0,-1,-1,0,1,0,1
6532,1,1,1,-1,-1,0,0,0,0,-1,-1,0,1,0,1
6533,1,1,1,-1,-1,0,0,0,0,-1,-1,0,1,0,1
6534,1,1,1,-1,-1,0,0,0,0,-1,-1,0,1,0,1
6535,1,1,1,-1,-1,0,0,0,0,-1,-1,0,1,0,1
6536,1,1,1,-1,-1,0,0,0,0,-1,-1,0,1,0,1
6537,1,1,1,-1,-1,0,0,0,0,-1,-1,0,1,0,1
6538,1,1,1,-1,-1,0,0,0,0,-1,-1,0,1,0,1
6539,1,1,1,-1,-1,0,0,0,0,-1,-1,0,1,0,1
6540,1,1,1,-1,-1,0,0,0,0,-1,-1,0,1,0,1
6541,1,1,1,-1,-1,0,0,0,0,-1,-1,0,1,0,1
6542,1,1,1,-1,-1,0,0,0,-1,-1,0,0,1,0,1
6543,1,1,1,-1,-1,0,0,0,-1,-1,0,0,1,0,1
6544,1,1,1,-1,-1,0,0,0,-1,-1,0,0,1,0,1
6545,1,1,1,-1,-1,0,0,0,-1,-1,0,0,1,0,1
6546,1,1,1,-1,-1,0,0,0,-1,-1,0,0,1,0,1
6547,1,1,1,-1,-1,0,0,0,-1,-1,0,0,1,0,1
6548,1,1,1,-1,-1,0,0,0,-1,-1,0,0,1,0,1
6549,1,1,1,-1,-1,0,0,0,-1,-1,0,0,1,0,1
6550,1,1,1,-1,-1,0,0,0,-1,-1,0,0,1,0,1
6551,1,1,1,-1,-1,0,0,0,-1,-1,0,0,1,0,1
6552,1,1,1,-1,-1,0,0,0,-1,-1,0,0,1,0,1
6553,1,1,1,-1,-1,0,0,0,-1,-1,0,0,1,0,1
6554,1,1,1,-1,-1,0,0,0,-1,-1,0,0,1,0,1
6555,1,1,1,-1,-1,0,0,0,-1,-1,0,0,1,0,1
6556,1,1,1,-1,-1,0,0,0,-1,-1,0,0,1,0,1
6557,1,1,1,-1,-1,0,0,0,-1,-1,0,0,1,0,1
6558,1,1,1,-1,-1,0,0,0,-1,-1,0,0,1,0,1
6559,1,1,1,-1,-1,0,0,0,-1,-1,0,0,1,0,1
6560,1,1,1,-1,-1,0,0,0,-1,-1,0,0,1,0,1
6561,1,1,1,-1,-1,0,0,0,-1,-1,0,0,1,0,1
6562,1,1,1,-1,-1,0,0,0,0,-1,0,0,1,-1,1
6563,1,1,1,-1,-1,1,0,0,0,-1,0,0,1,-1,0
6564,1,1,1,-1,-1,1,0,0,0,-1,0,0,1,-1,0
6565,1,1,1,-1,-1,1,0,0,0,-1,0,0,1,-1,0
6566,1,1,1,-1,-1,1,0,0,0,-1,0,0,1,-1,0
6567,1,1,1,-1,-1,1,0,0,0,-1,0,0,1,-1,0
6568,1,1,1,-1,-1,1,0,0,0,-1,0,0,1,-1,0
6569,1,1,1,-1,-1,1,0,0,0,-1,0,0,1,-1,0
6570,1,1,1,-1,-1,1,0,0,0,-1,0,0,1,-1,0
6571,1,1,1,-1,-1,1,0,0,0,-1,0,0,1,-1,0
6572,1,1,1,-1,-1,1,0,0,0,-1,0,0,1,-1,0
6573,1,1,1,-1,-1,1,0,0,0,-1,0,0,1,-1,0
6574,1,1,1,-1,-1,0,0,0,0,-1,0,1,1,-1,0
6575,1,1,1,-1,-1,0,0,0,0,-1,0,1,1,-1,0
6576,1,1,1,-1,-1,0,0,0,0,-1,0,1,1,-1,0
6577,1,1,1,-1,-1,0,0,0,0,-1,0,1,1,-1,0
6578,1,1,1,-1,-1,0,0,0,0,-1,0,1,1,-1,0
6579,1,1,1,0,-1,0,0,0,0,-1,0,1,1,-1,-1
6580,1,0,1,0,-1,1,0,0,0,-1,0,1,1,-1,-1
6581,1,0,1,0,-1,1,0,0,0,-1,0,1,1,-1,-1
6582,1,0,0,0,-1,1,1,0,0,-1,0,1,1,-1,-1
6583,1,0,0,0,-1,1,1,0,0,-1,0,1,1,-1,-1
6584,1,0,0,0,-1,1,1,0,0,-1,0,1,1,-1,-1
6585,1,0,0,0,-1,1,1,0,0,-1,0,1,1,-1,-1
6586,1,0,0,0,-1,1,1,0,0,-1,0,1,1,-1,-1
6587,1,0,0,-1,-1,1,1,0,0,0,0,1,1,-1,-1
6588,1,0,0,-1,-1,1,1,0,0,0,0,1,1,-1,-1
6589,1,0,0,-1,-1,1,1,0,0,0,0,1,1,-1,-1
6590,1,0,0,-1,-1,1,1,0,0,0,0,1,1,-1,-1
6591,1,0,0,-1,-1,1,1,0,0,0,0,1,1,-1,-1
6592,1,0,0,-1,-1,1,1,0,0,0,0,1,1,-1,-1
6593,1,0,0,-1,-1,1,1,0,0,0,0,1,1,-1,-1
6594,1,0,0,-1,-1,1,1,0,0,0,0,1,1,-1,-1
6595,1,0,0,-1,-1,1,1,0,0,0,0,1,1,-1,-1
6596,1,0,0,0,-1,1,1,0,-1,0,0,1,1,-1,-1
6597,1,0,0,0,-1,1,1,0,-1,0,0,1,1,-1,-1
6598,1,-1,0,0,0,1,1,0,-1,0,0,1,1,-1,-1
6599,1,-1,0,0,0,1,1,0,-1,0,0,1,1,-1,-1
6600,1,-1,0,0,0,1,1,0,-1,0,0,1,1,-1,-1
6601,1,-1,0,0,0,1,1,0,-1,0,0,1,1,-1,-1
6602,1,-1,0,0,0,1,1,0,-1,0,0,1,1,-1,-1
6603,0,-1,0,0,0,1,1,1,-1,0,0,1,1,-1,-1
6604,0,0,0,0,0,1,1,1,-1,0,-1,1,1,-1,-1
6605,0,0,0,0,0,1,1,1,-1,0,-1,1,1,-1,-1
6606,0,-1,0,0,0,1,1,1,-1,0,0,1,1,-1,-1
6607,0,-1,0,0,0,1,1,1,-1,0,0,1,1,-1,-1
6608,0,-1,0,0,0,1,1,1,-1,0,0,1,1,-1,-1
6609,0,-1,0,0,0,1,1,1,-1,0,0,1,1,-1,-1
6610,-1,0,0,0,0,1,1,1,-1,0,0,1,1,-1,-1
6611,-1,0,0,0,0,1,1,1,-1,0,0,1,1,-1,-1
6612,-1,0,0,0,0,1,1,1,-1,0,0,1,1,-1,-1
6613,-1,0,0,0,0,1,1,1,-1,0,0,1,1,-1,-1
6614,-1,0,0,0,0,1,1,1,-1,0,0,1,1,-1,-1
6615,-1,0,0,0,0,1,1,1,-1,0,0,1,1,-1,-1
6616,-1,0,0,0,0,1,1,1,-1,0,0,1,1,-1,-1
6617,-1,0,0,0,-1,1,1,1,0,0,0,1,1,-1,-1
6618,-1,0,0,0,-1,1,1,0,0,0,1,1,1,-1,-1
6619,-1,0,0,0,-1,1,1,0,0,0,1,1,1,-1,-1
6620,-1,0,0,0,-1,1,1,0,0,0,1,1,1,-1,-1
6621,-1,0,0,0,-1,1,1,0,0,0,1,1,1,-1,-1
6622,-1,0,0,0,-1,1,1,0,0,0,1,1,1,-1,-1
6623,-1,0,0,0,-1,1,1,0,0,0,1,1,1,-1,-1
6624,-1,0,0,0,-1,1,1,0,0,0,1,1,1,-1,-1
6625,-1,0,0,0,-1,1,1,0,-1,0,1,1,1,0,-1
6626,-1,0,0,0,-1,1,1,0,-1,0,1,1,1,0,-1
6627,-1,0,0,0,-1,1,1,0,-1,0,1,1,1,0,-1
6628,-1,0,0,0,-1,1,1,0,-1,0,1,1,1,0,-1
6629,-1,0,0,0,-1,1,1,0,-1,0,1,1,1,0,-1
6630,-1,0,0,0,-1,1,1,0,-1,0,1,1,1,0,-1
6631,-1,0,0,0,-1,1,1,0,-1,0,1,1,1,0,-1
6632,-1,0,0,0,-1,1,1,0,-1,0,1,1,1,0,-1
6633,-1,0,0,0,-1,1,1,0,-1,0,1,1,1,0,-1
6634,-1,0,0,0,-1,1,1,0,-1,0,1,1,1,0,-1
6635,-1,0,1,0,-1,1,1,0,-1,0,1,1,0,0,-1
6636,-1,0,1,0,-1,0,1,0,-1,0,1,1,1,0,-1
6637,-1,0,1,0,-1,0,1,0,-1,0,1,1,1,0,-1
6638,-1,0,1,0,-1,0,1,0,-1,0,1,1,1,0,-1
6639,-1,0,1,0,-1,0,1,0,-1,0,1,1,1,0,-1
6640,-1,0,1,0,-1,0,1,0,-1,-1,1,1,1,0,0
6641,-1,1,1,0,-1,0,0,0,-1,-1,1,1,1,0,0
6642,-1,1,1,0,-1,0,0,0,-1,-1,1,1,1,0,0
6643,-1,1,1,0,-1,0,0,0,-1,-1,1,1,1,0,0
6644,-1,1,1,0,-1,0,0,0,-1,-1,1,1,1,0,0
6645,-1,0,1,0,-1,1,0,0,-1,-1,1,1,1,0,0
6646,-1,0,1,0,-1,1,0,0,-1,-1,1,1,1,0,0
6647,-1,0,1,0,-1,1,0,0,-1,-1,1,1,1,0,0
6648,-1,0,1,0,-1,1,0,0,-1,-1,1,1,1,0,0
6649,-1,0,1,0,-1,1,0,0,-1,-1,1,1,1,0,0
6650,-1,0,1,0,-1,1,0,0,-1,-1,1,1,1,0,0
6651,-1,0,0,0,-1,1,1,0,-1,-1,1,1,1,0,0
6652,-1,0,0,0,-1,1,1,0,-1,-1,1,1,1,0,0
6653,-1,0,0,0,-1,1,1,0,-1,-1,1,1,1,0,0
6654,-1,0,0,0,-1,1,1,0,-1,-1,1,1,1,0,0
6655,-1,0,0,0,-1,1,1,0,-1,-1,1,1,1,0,0
6656,-1,0,0,0,-1,1,1,0,-1,-1,1,1,1,0,0
6657,-1,0,0,0,-1,1,1,0,-1,-1,1,1,1,0,0
6658,-1,0,0,0,-1,1,1,0,-1,-1,1,1,1,0,0
6659,-1,0,0,0,-1,1,1,0,-1,-1,1,1,1,0,0
6660,-1,0,0,0,-1,1,1,0,-1,-1,1,1,1,0,0
6661,-1,0,0,0,-1,1,1,0,-1,-1,1,1,1,0,0
6662,-1,0,0,0,-1,1,1,0,-1,-1,1,1,1,0,0
6663,-1,0,0,0,-1,1,1,0,-1,-1,1,1,1,0,0
6664,-1,0,0,0,-1,1,1,0,-1,-1,1,1,1,0,0
6665,-1,0,0,0,-1,1,1,0,-1,-1,1,1,1,0,0
6666,-1,0,0,0,-1,1,1,0,-1,-1,1,1,1,0,0
6667,-1,0,0,0,-1,1,1,0,-1,-1,1,1,1,0,0
6668,-1,0,0,0,-1,1,1,0,-1,-1,1,1,1,0,0
6669,-1,0,0,0,-1,1,1,0,-1,-1,1,1,1,0,0
6670,-1,0,0,0,-1,1,1,0,-1,-1,1,1,1,0,0
6671,-1,0,0,0,-1,1,1,0,-1,-1,1,1,1,0,0
6672,-1,0,0,0,-1,1,1,0,-1,-1,1,1,1,0,0
6673,-1,0,0,0,-1,1,1,0,-1,-1,1,1,1,0,0
6674,-1,0,0,0,-1,1,1,0,-1,-1,1,1,1,0,0
6675,-1,0,0,0,-1,1,1,0,-1,-1,1,1,1,0,0
6676,-1,0,0,0,-1,1,1,0,-1,-1,1,1,1,0,0
6677,-1,0,0,0,-1,1,1,0,-1,-1,1,1,1,0,0
6678,-1,0,0,0,-1,1,0,0,-1,-1,1,1,1,0,1
6679,-1,0,0,0,-1,1,0,0,-1,-1,1,1,1,0,1
6680,-1,0,0,0,-1,0,1,0,-1,-1,1,1,1,0,1
6681,-1,0,0,0,-1,0,1,0,-1,-1,1,1,1,0,1
6682,-1,0,0,0,-1,0,1,0,-1,-1,1,1,1,0,1
6683,-1,0,0,0,-1,0,0,0,-1,-1,1,1,1,1,1
6684,-1,0,0,0,-1,0,0,0,-1,-1,1,1,1,1,1
6685,-1,0,0,0,-1,0,0,0,-1,-1,1,1,1,1,1
6686,-1,-1,0,0,0,0,0,0,-1,-1,1,1,1,1,1
6687,-1,-1,0,0,0,0,0,0,-1,-1,1,1,1,1,1
6688,-1,-1,0,0,0,0,0,0,-1,-1,1,1,1,1,1
6689,-1,-1,0,0,0,0,0,0,-1,-1,1,1,1,1,1
6690,-1,-1,0,0,0,0,0,0,-1,-1,1,1,1,1,1
6691,-1,-1,0,0,0,0,0,0,-1,-1,1,1,1,1,1
6692,-1,-1,0,0,0,0,0,0,-1,-1,1,1,1,1,1
6693,-1,-1,0,0,0,0,0,0,-1,-1,1,1,1,1,1
6694,-1,-1,0,0,0,0,0,0,-1,-1,1,1,1,1,1
6695,-1,-1,0,0,0,0,0,0,-1,-1,1,1,1,1,1
6696,-1,-1,0,0,0,0,0,0,-1,-1,1,1,1,1,1
6697,-1,-1,-1,0,0,0,0,0,-1,0,1,1,1,1,1
6698,-1,-1,-1,0,0,0,0,0,-1,0,1,1,1,1,1
6699,-1,-1,-1,0,0,0,1,0,-1,0,1,1,0,1,1
6700,-1,-1,-1,0,0,0,1,0,-1,0,1,1,0,1,1
6701,-1,-1,-1,0,0,0,1,0,-1,0,1,1,0,1,1
6702,-1,-1,-1,0,0,0,1,0,-1,0,1,1,0,1,1
6703,-1,-1,0,0,0,0,1,0,-1,-1,1,1,0,1,1
6704,-1,-1,0,0,0,0,1,0,-1,-1,1,1,0,1,1
6705,-1,-1,0,0,0,0,1,0,-1,-1,1,1,0,1,1
6706,-1,-1,0,0,0,0,1,0,-1,-1,1,1,0,1,1
6707,-1,-1,0,0,0,0,1,0,-1,-1,1,1,0,1,1
6708,-1,-1,0,1,0,0,0,0,-1,-1,1,1,0,1,1
6709,-1,-1,0,1,0,0,0,0,-1,-1,1,1,0,1,1
6710,-1,-1,0,1,0,0,0,0,-1,-1,1,1,0,1,1
6711,-1,-1,0,1,0,0,0,0,-1,-1,1,1,0,1,1
6712,-1,-1,0,1,0,0,0,0,-1,-1,1,1,0,1,1
6713,-1,0,0,1,0,0,0,0,-1,-1,1,1,-1,1,1
6714,-1,0,0,1,0,0,0,0,-1,-1,1,1,-1,1,1
6715,-1,0,0,1,0,0,0,0,-1,-1,1,1,-1,1,1
6716,-1,0,0,1,0,0,0,0,-1,-1,1,1,-1,1,1
6717,-1,0,0,1,0,0,0,0,-1,-1,1,1,-1,1,1
6718,-1,0,0,1,0,0,0,0,-1,-1,1,1,-1,1,1
6719,-1,0,0,1,0,0,0,0,-1,-1,1,1,-1,1,1
6720,-1,0,0,1,0,-1,0,0,-1,-1,1,1,0,1,1
6721,-1,0,0,1,1,-1,0,0,-1,-1,1,1,0,0,1
6722,-1,0,0,1,1,-1,0,0,-1,-1,1,1,0,0,1
6723,-1,0,0,1,1,-1,0,0,-1,-1,1,1,0,0,1
6724,-1,0,0,1,1,-1,0,0,-1,-1,1,1,0,0,1
6725,-1,0,0,1,1,-1,0,0,-1,-1,1,1,0,0,1
6726,-1,0,0,1,1,-1,0,0,-1,-1,1,1,0,0,1
6727,-1,0,0,1,1,-1,0,0,-1,-1,1,1,0,0,1
6728,-1,0,0,1,1,-1,0,0,-1,-1,1,1,0,0,1
6729,-1,0,0,1,1,-1,0,0,-1,-1,1,1,0,0,1
6730,-1,0,0,1,1,-1,-1,0,-1,0,1,1,0,0,1
6731,-1,0,0,1,1,-1,-1,0,-1,0,1,1,0,0,1
6732,-1,0,0,1,1,-1,-1,0,-1,0,1,1,0,0,1
6733,-1,0,0,1,1,-1,-1,0,-1,0,1,1,0,0,1
6734,-1,0,0,1,1,-1,-1,0,-1,0,1,1,0,0,1
6735,-1,0,0,1,1,-1,-1,0,-1,0,1,1,0,0,1
6736,-1,0,0,1,1,-1,-1,0,-1,0,1,1,0,0,1
6737,-1,-1,0,1,1,-1,0,0,-1,0,1,1,0,0,1
6738,-1,-1,0,1,1,-1,0,0,-1,0,1,1,0,0,1
6739,-1,-1,0,1,1,-1,0,0,-1,0,1,1,0,0,1
6740,-1,-1,-1,1,1,0,0,0,-1,0,1,1,0,0,1
6741,-1,-1,-1,1,1,0,0,0,-1,0,1,1,0,0,1
6742,-1,-1,-1,1,1,0,0,0,-1,0,1,1,0,0,1
6743,-1,-1,-1,1,1,0,0,0,-1,0,1,1,0,0,1
6744,-1,-1,-1,1,1,0,0,0,-1,0,1,1,0,0,1
6745,-1,-1,-1,1,1,0,0,0,-1,0,1,1,0,0,1
6746,-1,-1,-1,1,1,0,0,0,-1,0,1,1,0,0,1
6747,-1,-1,-1,1,1,0,0,0,-1,0,1,1,0,0,1
6748,-1,-1,-1,1,1,0,0,0,-1,0,1,1,0,0,1
6749,-1,-1,-1,1,1,0,0,0,-1,0,1,1,0,0,1
6750,-1,-1,-1,1,1,0,0,0,-1,0,1,1,0,0,1
6751,-1,-1,-1,1,1,0,0,0,-1,0,1,1,0,0,1
6752,-1,-1,-1,1,1,0,0,0,-1,0,1,1,0,0,1
6753,-1,-1,-1,1,1,0,0,0,-1,0,1,1,0,0,1
6754,-1,-1,-1,1,1,0,0,0,-1,0,1,1,0,0,1
6755,-1,-1,-1,1,1,0,0,0,-1,0,1,1,0,0,1
6756,-1,-1,-1,1,1,0,0,0,-1,0,1,1,0,0,1
6757,-1,0,-1,1,1,0,0,0,-1,0,1,1,-1,0,1
6758,-1,0,-1,1,1,0,0,0,-1,0,1,1,-1,0,1
6759,-1,0,-1,1,1,0,0,0,-1,0,1,1,-1,0,1
6760,-1,0,-1,1,1,0,0,0,-1,0,1,1,-1,0,1
6761,-1,0,-1,1,1,0,0,0,-1,0,1,1,-1,0,1
6762,-1,0,-1,1,1,0,0,0,-1,0,1,1,-1,0,1
6763,-1,0,-1,1,1,0,0,0,-1,0,1,1,-1,0,1
6764,-1,0,-1,1,1,0,0,0,-1,0,1,1,-1,0,1
6765,-1,0,0,1,1,-1,0,0,-1,0,1,1,-1,0,1
6766,-1,0,0,1,1,-1,0,0,-1,0,1,1,-1,0,1
6767,-1,0,0,1,1,-1,0,0,-1,0,1,1,-1,0,1
6768,-1,0,0,1,1,-1,0,0,-1,0,1,1,-1,0,1
6769,-1,0,0,1,1,-1,0,0,-1,0,1,1,-1,0,1
6770,-1,0,0,1,1,-1,0,0,-1,0,1,1,-1,0,1
6771,-1,0,0,1,1,-1,0,0,-1,0,1,1,-1,0,1
6772,-1,0,0,1,1,-1,0,0,-1,0,1,1,-1,0,1
6773,-1,0,0,1,1,-1,0,0,-1,0,1,1,-1,1,0
6774,-1,0,0,1,1,-1,0,0,-1,0,1,1,-1,1,0
6775,-1,0,0,1,1,-1,0,0,-1,0,1,1,-1,1,0
6776,-1,0,0,1,1,-1,0,0,-1,0,1,1,-1,1,0
6777,0,0,0,1,1,-1,-1,0,-1,0,1,1,-1,1,0
6778,0,0,0,1,1,-1,-1,0,-1,0,1,1,-1,1,0
6779,0,0,0,1,1,-1,-1,0,-1,0,1,1,-1,1,0
6780,0,0,0,1,1,-1,-1,0,-1,0,1,1,-1,1,0
6781,0,0,0,1,1,-1,-1,0,-1,0,0,1,-1,1,1
6782,0,0,0,1,1,-1,-1,0,-1,0,0,1,-1,1,1
6783,0,0,0,1,1,-1,-1,0,-1,0,0,1,-1,1,1
6784,0,0,0,1,1,-1,-1,0,-1,0,0,1,-1,1,1
6785,0,0,0,1,1,-1,-1,0,-1,0,0,1,-1,1,1
6786,0,0,0,1,1,-1,-1,0,-1,0,0,1,-1,1,1
6787,0,0,0,1,1,-1,-1,0,-1,0,0,1,-1,1,1
6788,0,0,0,1,1,-1,-1,0,-1,0,0,1,-1,1,1
6789,0,0,0,1,1,-1,-1,0,-1,0,0,1,-1,1,1
6790,0,0,0,1,1,-1,-1,0,-1,0,0,1,-1,1,1
6791,1,0,0,1,1,-1,-1,0,-1,0,0,0,-1,1,1
6792,1,0,0,1,1,-1,-1,0,-1,0,0,0,-1,1,1
6793,1,0,0,1,1,-1,-1,0,-1,0,0,0,-1,1,1
6794,1,0,0,1,1,-1,-1,0,-1,0,0,0,-1,1,1
6795,1,0,0,1,1,-1,-1,0,-1,0,0,0,-1,1,1
6796,1,0,0,1,1,-1,-1,0,-1,0,0,0,-1,1,1
6797,1,0,0,1,1,-1,-1,0,-1,0,0,0,-1,1,1
6798,1,0,0,1,1,-1,-1,0,-1,0,0,0,-1,1,1
6799,1,0,0,1,1,-1,-1,0,-1,0,0,0,-1,1,1
6800,0,0,0,1,1,-1,-1,0,-1,0,0,1,-1,1,1
6801,0,0,0,1,1,-1,-1,0,-1,0,0,1,-1,1,1
6802,0,0,0,1,1,-1,-1,0,-1,0,0,1,-1,1,1
6803,0,0,0,1,1,-1,-1,0,-1,0,0,1,-1,1,1
6804,0,0,0,1,1,-1,-1,0,-1,0,0,1,-1,1,1
6805,0,0,0,1,1,-1,-1,0,-1,0,0,1,-1,1,1
6806,0,0,0,1,1,-1,-1,0,-1,0,0,1,-1,1,1
6807,0,0,0,1,1,-1,-1,0,-1,0,0,1,-1,1,1
6808,0,0,0,1,1,-1,-1,0,-1,0,0,1,-1,1,1
6809,0,0,0,1,1,0,-1,-1,-1,0,0,1,-1,1,1
6810,0,0,0,1,1,0,-1,-1,-1,0,0,1,-1,1,1
6811,0,0,0,1,1,0,-1,-1,-1,0,0,1,-1,1,1
6812,0,0,0,1,1,-1,0,-1,-1,0,0,1,-1,1,1
6813,0,0,0,1,1,-1,0,-1,-1,0,0,1,-1,1,1
6814,0,0,0,1,1,-1,0,-1,-1,0,0,1,-1,1,1
6815,0,0,0,1,1,-1,-1,-1,-1,0,0,1,0,1,1
6816,0,0,0,1,1,-1,-1,-1,-1,0,0,1,0,1,1
6817,0,0,0,1,1,-1,-1,-1,-1,0,0,1,0,1,1
6818,0,0,0,1,1,-1,-1,-1,-1,0,0,1,0,1,1
6819,0,0,0,1,1,-1,-1,-1,-1,0,0,1,0,1,1
6820,0,0,0,1,1,-1,-1,-1,-1,0,0,1,0,1,1
6821,0,0,0,1,0,-1,-1,-1,-1,0,1,1,0,1,1
6822,0,0,0,1,0,-1,-1,-1,-1,0,1,1,0,1,1
6823,0,0,0,1,0,-1,-1,-1,-1,0,1,1,0,1,1
6824,0,0,0,1,0,-1,-1,-1,-1,0,1,1,0,1,1
6825,0,0,0,1,1,-1,-1,-1,-1,0,0,1,0,1,1
6826,-1,0,0,1,1,-1,-1,-1,0,0,0,1,0,1,1
6827,-1,0,0,1,1,-1,-1,-1,0,0,0,1,0,1,1
6828,-1,0,0,1,1,-1,-1,-1,0,0,0,1,0,1,1
6829,-1,0,0,1,1,-1,-1,-1,0,0,0,1,0,1,1
6830,-1,0,0,1,1,-1,-1,-1,0,0,0,1,0,1,1
6831,-1,0,0,1,1,-1,-1,-1,0,0,0,1,0,1,1
6832,-1,0,0,1,1,-1,-1,-1,0,0,0,1,0,1,1
6833,-1,0,0,1,1,-1,-1,-1,0,0,0,1,0,1,1
6834,-1,0,0,1,1,-1,-1,-1,0,0,0,1,0,1,1
6835,-1,0,0,1,1,-1,0,-1,0,0,0,1,-1,1,1
6836,-1,1,0,1,1,-1,0,-1,0,0,0,0,-1,1,1
6837,-1,1,0,1,1,-1,0,-1,0,0,0,0,-1,1,1
6838,-1,1,0,1,1,-1,0,-1,0,0,0,0,-1,1,1
6839,-1,1,0,1,1,-1,0,-1,0,0,0,0,-1,1,1
6840,-1,1,0,1,1,-1,0,-1,0,0,0,0,-1,1,1
6841,-1,1,0,1,1,0,-1,-1,0,0,0,0,-1,1,1
6842,-1,1,0,1,1,0,-1,-1,0,0,0,0,-1,1,1
6843,-1,1,0,1,1,-1,0,-1,0,0,0,0,-1,1,1
6844,-1,1,0,1,1,-1,0,-1,0,0,0,0,-1,1,1
6845,-1,1,0,1,1,-1,0,-1,0,0,0,0,-1,1,1
6846,-1,1,0,1,1,-1,0,-1,0,0,0,0,-1,1,1
6847,-1,1,0,1,1,-1,0,-1,0,0,0,0,-1,1,1
6848,-1,1,0,1,1,-1,0,-1,0,0,0,0,-1,1,1
6849,-1,1,0,1,1,-1,0,-1,0,0,0,0,-1,1,1
6850,-1,1,0,1,1,-1,0,-1,0,0,0,0,-1,1,1
6851,-1,1,0,1,1,-1,0,-1,0,0,0,0,-1,1,1
6852,-1,1,0,1,1,-1,0,-1,0,0,0,0,-1,1,1
6853,-1,1,0,1,1,-1,0,-1,0,0,0,0,-1,1,1
6854,-1,1,0,1,1,-1,0,-1,0,0,0,0,-1,1,1
6855,0,1,0,1,1,-1,-1,-1,0,0,0,0,-1,1,1
6856,0,1,0,1,1,-1,-1,-1,0,0,0,0,-1,1,1
6857,0,1,0,1,1,-1,0,-1,0,0,-1,0,-1,1,1
6858,0,1,1,0,1,-1,0,-1,0,0,-1,0,-1,1,1
6859,0,1,1,0,1,-1,0,-1,0,0,-1,0,-1,1,1
6860,0,1,1,0,1,-1,0,-1,0,0,-1,0,-1,1,1
6861,0,1,1,0,1,-1,0,-1,0,0,-1,0,-1,1,1
6862,0,1,1,0,1,-1,0,-1,0,0,-1,0,-1,1,1
6863,0,1,1,0,1,-1,0,-1,0,0,-1,0,-1,1,1
6864,0,1,1,0,1,0,0,-1,0,0,-1,-1,-1,1,1
6865,0,1,1,0,1,0,0,-1,0,0,-1,-1,-1,1,1
6866,0,1,1,0,1,0,0,-1,0,0,-1,-1,-1,1,1
6867,0,1,1,0,1,0,0,-1,0,0,-1,-1,-1,1,1
6868,0,1,1,0,1,0,0,-1,0,0,-1,-1,-1,1,1
6869,0,1,1,0,1,0,0,-1,0,0,-1,-1,-1,1,1
6870,0,1,1,0,1,-1,0,-1,0,0,0,-1,-1,1,1
6871,0,1,1,0,1,-1,0,-1,0,0,0,-1,-1,1,1
6872,0,1,1,0,1,-1,0,-1,0,0,0,-1,-1,1,1
6873,0,1,1,0,1,-1,-1,0,0,0,0,-1,-1,1,1
6874,0,1,1,0,1,-1,-1,0,0,0,0,-1,-1,1,1
6875,0,1,1,0,1,-1,-1,0,0,0,0,-1,-1,1,1
6876,0,1,1,0,1,-1,-1,0,0,0,0,-1,-1,1,1
6877,0,1,1,0,1,-1,-1,0,0,0,0,-1,-1,1,1
6878,0,1,1,0,1,-1,-1,0,0,0,0,-1,-1,1,1
6879,0,1,1,0,1,-1,-1,0,0,0,0,-1,-1,1,1
6880,1,1,1,0,1,-1,-1,0,0,0,0,-1,-1,1,0
6881,1,1,1,0,1,-1,-1,0,0,0,0,-1,-1,1,0
6882,1,1,1,0,1,-1,-1,0,0,0,0,-1,-1,1,0
6883,1,1,1,0,1,-1,-1,0,0,0,0,-1,-1,1,0
6884,1,1,1,0,1,-1,-1,0,0,0,0,-1,-1,1,0
6885,1,1,1,0,1,-1,-1,0,0,0,0,-1,-1,1,0
6886,1,1,1,0,1,-1,-1,0,0,0,0,-1,-1,1,0
6887,1,1,1,0,1,-1,-1,0,0,0,0,-1,-1,1,0
6888,1,1,1,1,1,-1,-1,0,0,0,0,-1,-1,0,0
6889,1,1,1,1,1,-1,-1,0,0,0,0,-1,-1,0,0
6890,1,1,1,1,1,-1,-1,0,0,0,0,-1,-1,0,0
6891,1,1,1,1,1,-1,-1,0,0,0,0,-1,-1,0,0
6892,1,1,1,1,1,-1,-1,0,0,0,0,-1,-1,0,0
6893,1,1,1,1,1,-1,-1,0,0,0,0,-1,-1,0,0
6894,1,1,1,1,1,-1,-1,0,0,0,0,-1,-1,0,0
